txn_id,user_id,timestamp,amount,currency,merchant,merchant_category,city,country,channel,is_foreign,is_high_amount,velocity_24h,device_fingerprint,ip_country,merchant_risk_score,label_fraud,user_reported_issue
t_user_001_00816,user_001,2025-08-25T13:54:55.698974Z,13.05,USD,FreshMart,groceries,New Kenttown,US,online,0,0,4,dev_PUC,US,0.09,0,False
t_user_001_00817,user_001,2025-11-07T16:32:55.698974Z,14.4,USD,FreshMart,groceries,Brettport,US,POS,0,0,3,dev_PUC,US,0.03,0,False
t_user_001_00818,user_001,2025-08-28T22:48:55.698974Z,83.13,USD,SkylinesTravel,travel,New Caroline,US,POS,0,0,5,dev_PUC,US,0.17,0,False
t_user_001_00819,user_001,2025-09-03T10:27:55.698974Z,0.15,USD,SushiSpot,dining,South Patricia,US,online,0,0,4,dev_PUC,US,0.1,0,False
t_user_001_00820,user_001,2025-10-06T12:42:55.698974Z,14.52,USD,SushiSpot,dining,Millsburgh,US,atm,0,0,6,dev_PUC,US,0.09,0,False
t_user_001_00821,user_001,2025-10-15T03:22:55.698974Z,6.65,USD,CornerCafe,groceries,Watkinsshire,US,POS,0,0,6,dev_PUC,US,0.04,0,False
t_user_001_00822,user_001,2025-08-30T20:59:55.698974Z,0.8,USD,VeggieStop,groceries,Jacobburgh,US,atm,0,0,3,dev_PUC,US,0.09,0,False
t_user_001_00823,user_001,2025-09-17T21:44:55.698974Z,37.34,USD,HotelComfort,travel,Timothyside,US,online,0,0,1,dev_PUC,US,0.2,0,False
t_user_001_00824,user_001,2025-11-07T09:51:55.698974Z,4.23,USD,CornerCafe,groceries,Port Jimmy,US,atm,0,0,4,dev_PUC,US,0.05,0,False
t_user_001_00825,user_001,2025-11-06T04:43:55.698974Z,10.78,USD,PastaHouse,dining,West Mathewview,JP,POS,1,0,5,dev_PUC,JP,0.07,0,False
t_user_001_00826,user_001,2025-10-01T13:13:55.698974Z,13.13,USD,PastaHouse,dining,Robertsberg,US,online,0,0,2,dev_PUC,US,0.11,0,False
t_user_001_00827,user_001,2025-11-07T18:41:55.698974Z,2.95,USD,VeggieStop,groceries,Blackstad,US,online,0,0,1,dev_PUC,US,0.05,0,False
t_user_001_00828,user_001,2025-10-07T05:22:55.698974Z,61.23,USD,SubscriptionSvc,others,East Lucas,US,atm,0,0,6,dev_PUC,US,0.07,0,False
t_user_001_00829,user_001,2025-08-15T13:48:55.698974Z,1662.69,USD,SushiSpot,dining,New Vanessa,US,atm,0,0,2,dev_PUC,US,0.06,0,False
t_user_001_00830,user_001,2025-10-19T04:16:55.698974Z,58.04,USD,PastaHouse,dining,Port Jody,US,online,0,0,5,dev_PUC,US,0.07,0,False
t_user_001_00831,user_001,2025-10-26T22:41:55.698974Z,5.19,USD,TacoTown,dining,West Troyland,US,online,0,0,3,dev_PUC,US,0.09,0,False
t_user_001_00832,user_001,2025-08-16T03:07:55.698974Z,5.74,USD,FreshMart,groceries,West Jamestown,US,atm,0,0,6,dev_PUC,US,0.03,0,False
t_user_001_00833,user_001,2025-10-10T15:30:55.698974Z,3.36,USD,UtilitiesCo,others,South Kathrynborough,US,online,0,0,1,dev_PUC,US,0.06,0,False
t_user_001_00834,user_001,2025-09-17T11:25:55.698974Z,12.51,USD,TacoTown,dining,Lake Michael,US,POS,0,0,4,dev_PUC,US,0.07,0,False
t_user_001_00835,user_001,2025-10-30T00:35:55.698974Z,2.76,USD,TacoTown,dining,Robertview,US,POS,0,0,1,dev_PUC,US,0.07,0,False
t_user_001_00836,user_001,2025-09-20T20:40:55.698974Z,7.1,USD,UtilitiesCo,others,Alisontown,US,POS,0,0,2,dev_PUC,US,0.06,0,False
t_user_001_00837,user_001,2025-08-30T11:03:55.698974Z,14.55,USD,TacoTown,dining,New Matthew,US,atm,0,0,2,dev_PUC,US,0.09,0,False
t_user_001_00838,user_001,2025-10-16T17:05:55.698974Z,32.77,USD,UtilitiesCo,others,Port Deniseburgh,US,atm,0,0,2,dev_PUC,US,0.04,0,False
t_user_001_00839,user_001,2025-08-22T20:10:55.698974Z,21.62,USD,InsuranceCo,others,East James,US,atm,0,0,3,dev_PUC,US,0.06,0,False
t_user_001_00840,user_001,2025-09-02T00:38:55.698974Z,28.63,USD,CornerCafe,groceries,New Veronica,US,atm,0,0,4,dev_PUC,US,0.04,0,False
t_user_001_00841,user_001,2025-09-08T04:23:55.698974Z,16.65,USD,TacoTown,dining,Martinezburgh,US,atm,0,0,4,dev_PUC,US,0.07,0,False
t_user_001_00842,user_001,2025-09-22T13:10:55.698974Z,1.69,USD,SubscriptionSvc,others,North Angelamouth,US,POS,0,0,3,dev_PUC,US,0.06,0,False
t_user_001_00843,user_001,2025-10-05T17:41:55.698974Z,3.16,USD,CornerCafe,groceries,Williamsmouth,US,POS,0,0,6,dev_PUC,US,0.06,0,False
t_user_001_00844,user_001,2025-09-28T11:32:55.698974Z,22.91,USD,InsuranceCo,others,Bensonfort,US,atm,0,0,2,dev_PUC,US,0.02,0,False
t_user_001_00845,user_001,2025-09-18T14:07:55.698974Z,36.21,USD,VeggieStop,groceries,Port Jody,US,POS,0,0,5,dev_PUC,US,0.05,0,False
t_user_001_00846,user_001,2025-11-07T19:17:55.698974Z,25.65,USD,SubscriptionSvc,others,Port Edwardshire,US,POS,0,0,2,dev_PUC,US,0.02,0,False
t_user_001_00847,user_001,2025-10-17T23:50:55.698974Z,9.94,USD,CornerCafe,groceries,Christinestad,US,POS,0,0,4,dev_PUC,US,0.1,0,False
t_user_001_00848,user_001,2025-10-04T13:29:55.698974Z,74.83,USD,SushiSpot,dining,North Matthewmouth,US,POS,0,0,1,dev_PUC,US,0.13,0,False
t_user_001_00849,user_001,2025-08-19T20:52:55.698974Z,4781.98,USD,SkylinesTravel,travel,Kathleenview,US,online,0,1,5,dev_PUC,US,0.16,0,False
t_user_001_00850,user_001,2025-08-25T13:48:55.698974Z,13.77,USD,UtilitiesCo,others,Jamesville,US,POS,0,0,3,dev_PUC,US,0.06,0,False
t_user_001_00851,user_001,2025-08-13T19:38:55.698974Z,12.13,USD,SubscriptionSvc,others,North Ian,US,POS,0,0,3,dev_PUC,US,0.04,1,False
t_user_001_00852,user_001,2025-08-17T05:35:55.698974Z,4490.92,USD,CornerCafe,groceries,Williamton,JP,online,1,1,4,dev_PUC,JP,0.04,0,False
t_user_001_00853,user_001,2025-10-22T12:37:55.698974Z,0.01,USD,InsuranceCo,others,East Williamside,US,atm,0,0,5,dev_PUC,US,0.05,0,False
t_user_001_00854,user_001,2025-09-08T06:20:55.698974Z,0.98,USD,VeggieStop,groceries,East Ashley,US,atm,0,0,1,dev_PUC,US,0.05,0,False
t_user_001_00855,user_001,2025-09-09T01:48:55.698974Z,39.96,USD,CornerCafe,groceries,North Janet,US,atm,0,0,2,dev_PUC,US,0.04,0,False
t_user_001_00856,user_001,2025-10-16T21:33:55.698974Z,7.41,USD,InsuranceCo,others,North Glenn,US,POS,0,0,4,dev_PUC,US,0.08,0,False
t_user_001_00857,user_001,2025-08-23T00:25:55.698974Z,1.94,USD,CornerCafe,groceries,South Michaelburgh,US,online,0,0,5,dev_PUC,US,0.06,0,False
t_user_001_00858,user_001,2025-09-29T12:45:55.698974Z,39.12,USD,InsuranceCo,others,New Oscarfurt,US,online,0,0,1,dev_PUC,US,0.03,0,False
t_user_001_00859,user_001,2025-08-20T14:51:55.698974Z,21.84,USD,UtilitiesCo,others,Curtisstad,US,POS,0,0,4,dev_PUC,US,0.07,0,False
t_user_001_00860,user_001,2025-09-27T11:55:55.698974Z,2.9,USD,FreshMart,groceries,New Patrick,US,atm,0,0,2,dev_PUC,US,0.1,0,False
t_user_001_00861,user_001,2025-09-21T01:49:55.698974Z,4.96,USD,VeggieStop,groceries,Kellershire,US,POS,0,0,6,dev_PUC,US,0.06,0,False
t_user_001_00862,user_001,2025-09-02T22:41:55.698974Z,17.13,USD,ATM Network,atm,New Kathryn,US,online,0,0,2,dev_PUC,US,0.01,0,False
t_user_001_00863,user_001,2025-08-16T06:31:55.698974Z,1.14,USD,VeggieStop,groceries,North Amanda,US,POS,0,0,1,dev_PUC,US,0.1,0,False
t_user_001_00864,user_001,2025-09-10T13:44:55.698974Z,13.71,USD,FreshMart,groceries,Martinfurt,US,POS,0,0,4,dev_PUC,US,0.1,0,False
t_user_001_00865,user_001,2025-08-18T09:21:55.698974Z,36.15,USD,InsuranceCo,others,Murillotown,US,atm,0,0,3,dev_PUC,US,0.05,0,False
t_user_001_00866,user_001,2025-09-01T23:19:55.698974Z,43.86,USD,UtilitiesCo,others,Johnborough,US,POS,0,0,5,dev_PUC,US,0.08,0,False
t_user_001_00867,user_001,2025-08-17T02:33:55.698974Z,27.5,USD,SubscriptionSvc,others,East Lindsayborough,US,online,0,0,2,dev_PUC,US,0.04,0,False
t_user_001_00868,user_001,2025-10-10T21:32:55.698974Z,47.44,USD,SushiSpot,dining,Keithberg,US,POS,0,0,6,dev_PUC,US,0.12,0,False
t_user_001_00869,user_001,2025-08-31T16:32:55.698974Z,39.12,USD,InsuranceCo,others,Ericport,US,POS,0,0,6,dev_PUC,US,0.03,0,False
t_user_001_00870,user_001,2025-10-19T10:24:55.698974Z,12.67,USD,TacoTown,dining,Jamesburgh,US,POS,0,0,3,dev_PUC,US,0.11,0,False
t_user_001_00871,user_001,2025-11-08T13:17:55.698974Z,16.95,USD,BudgetJet,travel,South Danielleport,US,POS,0,0,4,dev_PUC,US,0.2,0,False
t_user_001_00872,user_001,2025-11-03T00:33:55.698974Z,14.75,USD,ATM Network,atm,Lake Justinland,US,atm,0,0,1,dev_PUC,US,0.01,0,False
t_user_001_00873,user_001,2025-09-08T05:35:55.698974Z,4.81,USD,CornerCafe,groceries,Patrickborough,US,atm,0,0,3,dev_PUC,US,0.03,0,False
t_user_001_00874,user_001,2025-11-03T17:53:55.698974Z,31.53,USD,SushiSpot,dining,Sandraside,US,POS,0,0,4,dev_PUC,US,0.12,1,False
t_user_001_00875,user_001,2025-10-25T06:04:55.698974Z,4.51,USD,PastaHouse,dining,Marioport,US,POS,0,0,6,dev_PUC,US,0.08,0,False
t_user_001_00876,user_001,2025-11-05T17:02:55.698974Z,0.04,USD,SushiSpot,dining,New Theresaberg,JP,online,1,0,6,dev_PUC,JP,0.09,0,False
t_user_001_00877,user_001,2025-10-10T05:17:55.698974Z,9.32,USD,TacoTown,dining,South Kellyhaven,US,atm,0,0,5,dev_PUC,US,0.07,0,False
t_user_001_00878,user_001,2025-09-10T19:17:55.698974Z,13.65,USD,FreshMart,groceries,New Nancy,US,atm,0,0,2,dev_PUC,US,0.09,0,False
t_user_001_00879,user_001,2025-10-14T15:08:55.698974Z,0.0,USD,InsuranceCo,others,Kellerfurt,US,online,0,0,3,dev_PUC,US,0.08,0,False
t_user_001_00880,user_001,2025-08-26T02:59:55.698974Z,41.61,USD,UtilitiesCo,others,Leeshire,US,online,0,0,4,dev_PUC,US,0.03,0,False
t_user_001_00881,user_001,2025-09-28T06:54:55.698974Z,3.05,USD,SubscriptionSvc,others,New Lindaport,US,POS,0,0,6,dev_PUC,US,0.04,0,False
t_user_001_00882,user_001,2025-10-29T11:16:55.698974Z,10.65,USD,FreshMart,groceries,Port Billyhaven,US,POS,0,0,6,dev_PUC,US,0.07,0,False
t_user_001_00883,user_001,2025-10-04T05:50:55.698974Z,43.07,USD,TacoTown,dining,Port Melissa,US,POS,0,0,3,dev_PUC,US,0.12,0,False
t_user_001_00884,user_001,2025-08-15T11:57:55.698974Z,14.39,USD,InsuranceCo,others,North Tyler,US,atm,0,0,1,dev_PUC,US,0.04,0,False
t_user_001_00885,user_001,2025-11-01T12:12:55.698974Z,4.48,USD,CornerCafe,groceries,Ricemouth,US,online,0,0,6,dev_PUC,US,0.07,0,False
t_user_001_00886,user_001,2025-09-23T21:38:55.698974Z,47.9,USD,ElectroHub,electronics,Nathanielside,US,online,0,0,2,dev_PUC,US,0.29,0,False
t_user_001_00887,user_001,2025-08-23T11:21:55.698974Z,4904.28,USD,PastaHouse,dining,East Karenport,US,POS,0,1,1,dev_PUC,US,0.07,0,False
t_user_001_00888,user_001,2025-10-17T11:11:55.698974Z,67.5,USD,CornerCafe,groceries,Morganport,US,online,0,0,5,dev_PUC,US,0.09,0,False
t_user_001_00889,user_001,2025-10-05T16:19:55.698974Z,8.22,USD,VeggieStop,groceries,Pattersonstad,US,online,0,0,6,dev_PUC,US,0.08,0,False
t_user_001_00890,user_001,2025-09-04T01:14:55.698974Z,8.01,USD,VeggieStop,groceries,Smithton,US,online,0,0,1,dev_PUC,US,0.09,0,False
t_user_001_00891,user_001,2025-09-18T08:50:55.698974Z,26.52,USD,SubscriptionSvc,others,Lyonsville,US,online,0,0,1,dev_PUC,US,0.04,0,False
t_user_001_00892,user_001,2025-10-06T22:15:55.698974Z,22.67,USD,GadgetWorld,electronics,Lisaton,US,POS,0,0,6,dev_PUC,US,0.24,0,False
t_user_001_00893,user_001,2025-11-07T17:43:55.698974Z,8.19,USD,UtilitiesCo,others,Adamshire,US,POS,0,0,5,dev_PUC,US,0.03,0,False
t_user_001_00894,user_001,2025-10-28T15:33:55.698974Z,2.03,USD,FreshMart,groceries,South Scott,US,online,0,0,3,dev_PUC,US,0.08,0,False
t_user_001_00895,user_001,2025-09-17T02:44:55.698974Z,0.06,USD,SubscriptionSvc,others,New Amandafurt,US,POS,0,0,4,dev_PUC,US,0.02,0,False
t_user_001_00896,user_001,2025-09-28T15:41:55.698974Z,3590.3,USD,InsuranceCo,others,West Sean,US,online,0,1,5,dev_PUC,US,0.08,0,False
t_user_001_00897,user_001,2025-10-15T06:31:55.698974Z,14.75,USD,CornerCafe,groceries,Port Edwardville,US,POS,0,0,5,dev_PUC,US,0.1,0,False
t_user_001_00898,user_001,2025-10-12T09:58:55.698974Z,50.63,USD,UnknownElectronics,electronics,Port Sandrashire,US,POS,0,0,4,dev_PUC,US,0.26,0,False
t_user_001_00899,user_001,2025-09-07T05:38:55.698974Z,0.7,USD,BudgetJet,travel,Randyburgh,US,atm,0,0,6,dev_PUC,US,0.15,1,False
t_user_001_00900,user_001,2025-09-07T22:14:55.698974Z,13.08,USD,UtilitiesCo,others,West Elizabeth,US,POS,0,0,6,dev_PUC,US,0.05,0,False
t_user_001_00901,user_001,2025-09-22T08:24:55.698974Z,11.81,USD,PastaHouse,dining,Ramireztown,US,atm,0,0,1,dev_PUC,US,0.1,0,False
t_user_001_00902,user_001,2025-11-03T18:37:55.698974Z,6.48,USD,SubscriptionSvc,others,West Davidmouth,US,atm,0,0,2,dev_PUC,US,0.08,0,False
t_user_001_00903,user_001,2025-09-23T01:42:55.698974Z,13.4,USD,SushiSpot,dining,East Melvinview,US,POS,0,0,1,dev_PUC,US,0.1,0,False
t_user_001_00904,user_001,2025-10-22T11:26:55.698974Z,6.49,USD,UtilitiesCo,others,Lake Stephanie,US,online,0,0,6,dev_PUC,US,0.03,0,False
t_user_001_00905,user_001,2025-10-29T19:49:55.698974Z,3.85,USD,VeggieStop,groceries,Lake Jennifer,US,atm,0,0,5,dev_PUC,US,0.09,0,False
t_user_001_00906,user_001,2025-10-27T03:36:55.698974Z,53.84,USD,InsuranceCo,others,West Christina,US,online,0,0,1,dev_PUC,US,0.07,0,False
t_user_001_00907,user_001,2025-10-26T08:32:55.698974Z,15.63,USD,InsuranceCo,others,Emilychester,US,online,0,0,4,dev_PUC,US,0.03,0,False
t_user_001_00908,user_001,2025-11-06T09:22:55.698974Z,39.0,USD,TacoTown,dining,North Tina,US,online,0,0,5,dev_PUC,US,0.07,0,False
t_user_001_00909,user_001,2025-10-05T05:17:55.698974Z,8.43,USD,CornerCafe,groceries,South Melissafort,US,POS,0,0,5,dev_PUC,US,0.05,0,False
t_user_001_00910,user_001,2025-10-21T23:54:55.698974Z,11.48,USD,SubscriptionSvc,others,East John,US,POS,0,0,3,dev_PUC,US,0.07,0,False
t_user_001_00911,user_001,2025-10-09T06:04:55.698974Z,14.02,USD,FreshMart,groceries,Alexandriaborough,US,atm,0,0,4,dev_PUC,US,0.05,0,False
t_user_001_00912,user_001,2025-08-22T18:30:55.698974Z,6.34,USD,UtilitiesCo,others,North Dylan,US,atm,0,0,5,dev_PUC,US,0.08,0,False
t_user_001_00913,user_001,2025-09-19T21:44:55.698974Z,2.62,USD,SushiSpot,dining,Evanshaven,US,atm,0,0,2,dev_PUC,US,0.12,0,False
t_user_001_00914,user_001,2025-09-15T04:31:55.698974Z,26.13,USD,SubscriptionSvc,others,New Frankton,US,online,0,0,4,dev_PUC,US,0.08,1,False
t_user_001_00915,user_001,2025-10-02T02:23:55.698974Z,26.07,USD,CornerCafe,groceries,Justinfort,US,POS,0,0,5,dev_PUC,US,0.07,0,False
t_user_001_00916,user_001,2025-10-17T04:20:55.698974Z,33.19,USD,ATM Network,atm,West Andrew,JP,atm,1,0,4,dev_PUC,JP,0.03,0,False
t_user_001_00917,user_001,2025-08-23T11:24:55.698974Z,9.13,USD,UtilitiesCo,others,Taylorville,US,online,0,0,3,dev_PUC,US,0.07,0,False
t_user_001_00918,user_001,2025-08-29T08:07:55.698974Z,11.39,USD,UtilitiesCo,others,Jessicaborough,US,online,0,0,6,dev_PUC,US,0.05,0,False
t_user_001_00919,user_001,2025-09-21T05:39:55.698974Z,10.99,USD,UtilitiesCo,others,North Jacqueline,US,online,0,0,1,dev_PUC,US,0.03,0,False
t_user_001_00920,user_001,2025-10-24T02:12:55.698974Z,10.16,USD,UtilitiesCo,others,North Michaelview,US,online,0,0,2,dev_PUC,US,0.08,0,False
t_user_001_00921,user_001,2025-10-26T04:10:55.698974Z,0.76,USD,TacoTown,dining,South Laura,US,atm,0,0,3,dev_PUC,US,0.09,0,False
t_user_001_00922,user_001,2025-08-18T23:41:55.698974Z,1.79,USD,TacoTown,dining,Robertohaven,US,atm,0,0,6,dev_PUC,US,0.12,0,False
t_user_001_00923,user_001,2025-11-01T20:26:55.698974Z,723.68,USD,SushiSpot,dining,West Spencer,US,online,0,0,3,dev_PUC,US,0.08,0,False
t_user_001_00924,user_001,2025-08-17T08:34:55.698974Z,24.68,USD,ATM Network,atm,Karenhaven,US,atm,0,0,1,dev_PUC,US,0.07,0,False
t_user_001_00925,user_001,2025-08-11T04:11:55.698974Z,28.23,USD,CornerCafe,groceries,Lake Reginaville,US,POS,0,0,2,dev_PUC,US,0.03,0,False
t_user_001_00926,user_001,2025-08-12T07:56:55.698974Z,6.71,USD,UtilitiesCo,others,West Juanville,US,POS,0,0,6,dev_PUC,US,0.02,0,False
t_user_001_00927,user_001,2025-10-03T15:50:55.698974Z,27.08,USD,TacoTown,dining,West Williamport,US,atm,0,0,5,dev_PUC,US,0.12,0,False
t_user_001_00928,user_001,2025-10-10T11:39:55.698974Z,19.81,USD,SubscriptionSvc,others,Alexandrahaven,US,POS,0,0,1,dev_PUC,US,0.04,0,False
t_user_001_00929,user_001,2025-08-13T20:30:55.698974Z,52.82,USD,InsuranceCo,others,Williamchester,US,POS,0,0,1,dev_PUC,US,0.05,0,False
t_user_001_00930,user_001,2025-10-17T00:35:55.698974Z,15.97,USD,UtilitiesCo,others,South Richardberg,US,POS,0,0,6,dev_PUC,US,0.03,1,False
t_user_001_00931,user_001,2025-09-02T08:11:55.698974Z,107.16,USD,UtilitiesCo,others,Rebeccafort,US,online,0,0,1,dev_PUC,US,0.03,0,False
t_user_001_00932,user_001,2025-10-30T20:48:55.698974Z,3.15,USD,FreshMart,groceries,Port Shelbyview,JP,online,1,0,4,dev_PUC,JP,0.08,0,False
t_user_001_00933,user_001,2025-08-30T22:36:55.698974Z,13.9,USD,SubscriptionSvc,others,Port Ryanside,US,POS,0,0,2,dev_PUC,US,0.03,0,False
t_user_001_00934,user_001,2025-10-19T14:56:55.698974Z,57.34,USD,VeggieStop,groceries,South Matthewchester,US,POS,0,0,3,dev_PUC,US,0.05,0,False
t_user_001_00935,user_001,2025-10-28T21:30:55.698974Z,1.92,USD,SushiSpot,dining,South Emilyburgh,US,POS,0,0,4,dev_PUC,US,0.09,0,False
t_user_001_00936,user_001,2025-09-03T19:15:55.698974Z,5.5,USD,SushiSpot,dining,Hancockport,US,POS,0,0,3,dev_PUC,US,0.13,0,False
t_user_001_00937,user_001,2025-10-08T21:41:55.698974Z,0.38,USD,TacoTown,dining,Harrisshire,US,POS,0,0,2,dev_PUC,US,0.06,0,False
t_user_001_00938,user_001,2025-09-09T09:45:55.698974Z,18.05,USD,VeggieStop,groceries,Stephanieburgh,US,online,0,0,3,dev_PUC,US,0.07,0,False
t_user_001_00939,user_001,2025-10-01T19:06:55.698974Z,30.41,USD,PastaHouse,dining,Brewerville,US,POS,0,0,3,dev_PUC,US,0.08,0,False
t_user_001_00940,user_001,2025-10-03T10:15:55.698974Z,3.9,USD,PastaHouse,dining,West Williamview,US,POS,0,0,5,dev_PUC,US,0.13,0,False
t_user_001_00941,user_001,2025-08-28T02:39:55.698974Z,1.6,USD,TacoTown,dining,Natashafort,US,online,0,0,6,dev_PUC,US,0.11,0,False
t_user_001_00942,user_001,2025-09-06T03:07:55.698974Z,46.09,USD,InsuranceCo,others,West Jenniferport,US,atm,0,0,1,dev_PUC,US,0.06,0,False
t_user_001_00943,user_001,2025-10-22T17:32:55.698974Z,5.01,USD,CornerCafe,groceries,Lake Haroldmouth,US,POS,0,0,2,dev_PUC,US,0.04,0,False
t_user_001_00944,user_001,2025-09-23T13:06:55.698974Z,18.11,USD,ElectroHub,electronics,Deannaville,US,online,0,0,4,dev_PUC,US,0.27,0,False
t_user_001_00945,user_001,2025-10-26T22:27:55.698974Z,3.2,USD,CornerCafe,groceries,Stoutberg,US,POS,0,0,3,dev_PUC,US,0.05,0,False
t_user_001_00946,user_001,2025-10-27T09:13:55.698974Z,1.88,USD,TacoTown,dining,Brittanyberg,US,POS,0,0,2,dev_PUC,US,0.11,0,False
t_user_001_00947,user_001,2025-10-04T13:41:55.698974Z,7.05,USD,ATM Network,atm,Port Derrick,US,online,0,0,6,dev_PUC,US,0.02,0,False
t_user_001_00948,user_001,2025-09-12T04:03:55.698974Z,14.4,USD,InsuranceCo,others,East Patricia,US,POS,0,0,5,dev_PUC,US,0.05,0,False
t_user_001_00949,user_001,2025-09-05T18:29:55.698974Z,5.53,USD,FreshMart,groceries,Whitefort,US,POS,0,0,5,dev_PUC,US,0.04,0,False
t_user_001_00950,user_001,2025-09-05T15:57:55.698974Z,54.06,USD,FreshMart,groceries,New John,US,atm,0,0,3,dev_PUC,US,0.1,0,False
t_user_001_00951,user_001,2025-10-30T06:06:55.698974Z,60.41,USD,ElectroHub,electronics,New Kathyport,US,online,0,0,3,dev_PUC,US,0.25,0,False
t_user_001_00952,user_001,2025-09-06T13:31:55.698974Z,13.15,USD,SkylinesTravel,travel,Lauraport,US,POS,0,0,3,dev_PUC,US,0.13,0,False
t_user_001_00953,user_001,2025-09-26T12:48:55.698974Z,26.34,USD,TacoTown,dining,Jeffreymouth,US,atm,0,0,1,dev_PUC,US,0.07,0,False
t_user_001_00954,user_001,2025-10-01T03:23:55.698974Z,9.81,USD,UtilitiesCo,others,North Christine,US,atm,0,0,4,dev_PUC,US,0.06,0,False
t_user_001_00955,user_001,2025-09-26T05:48:55.698974Z,89.88,USD,SkylinesTravel,travel,New Jeffery,US,POS,0,0,5,dev_PUC,US,0.19,0,False
t_user_001_00956,user_001,2025-11-06T21:11:55.698974Z,9.21,USD,TacoTown,dining,Jasonshire,US,online,0,0,3,dev_PUC,US,0.11,0,False
t_user_001_00957,user_001,2025-10-07T00:36:55.698974Z,45.89,USD,HotelComfort,travel,North Jerrytown,US,POS,0,0,3,dev_PUC,US,0.15,0,False
t_user_001_00958,user_001,2025-08-21T18:50:55.698974Z,18.78,USD,SushiSpot,dining,Hernandezmouth,US,POS,0,0,5,dev_PUC,US,0.06,0,False
t_user_001_00959,user_001,2025-09-12T06:20:55.698974Z,1128.09,USD,CornerCafe,groceries,New Davidside,US,POS,0,0,4,dev_PUC,US,0.05,0,False
t_user_001_00960,user_001,2025-08-14T14:17:55.698974Z,17.99,USD,VeggieStop,groceries,Port Laurie,US,online,0,0,1,dev_PUC,US,0.07,0,False
t_user_001_00961,user_001,2025-08-21T18:13:55.698974Z,27.18,USD,SubscriptionSvc,others,East Ashley,US,POS,0,0,3,dev_PUC,US,0.04,0,False
t_user_001_00962,user_001,2025-10-05T22:17:55.698974Z,62.58,USD,HotelComfort,travel,Brownport,US,atm,0,0,4,dev_PUC,US,0.17,0,False
t_user_001_00963,user_001,2025-09-10T23:09:55.698974Z,15.37,USD,SubscriptionSvc,others,New Kimberlyburgh,US,atm,0,0,6,dev_PUC,US,0.06,0,False
t_user_001_00964,user_001,2025-10-19T07:13:55.698974Z,24.57,USD,UtilitiesCo,others,Huntborough,US,atm,0,0,5,dev_PUC,US,0.06,0,False
t_user_001_00965,user_001,2025-09-17T13:29:55.698974Z,17.14,USD,CornerCafe,groceries,Justinville,US,POS,0,0,2,dev_PUC,US,0.04,0,False
t_user_001_00966,user_001,2025-08-25T04:37:55.698974Z,2145.63,USD,CornerCafe,groceries,Edwardland,US,atm,0,0,3,dev_PUC,US,0.06,0,False
t_user_001_00967,user_001,2025-11-08T17:56:55.698974Z,10.18,USD,PastaHouse,dining,Port Autumn,US,atm,0,0,2,dev_PUC,US,0.11,0,False
t_user_001_00968,user_001,2025-09-21T23:09:55.698974Z,798.68,USD,VeggieStop,groceries,Williamshaven,US,POS,0,0,3,dev_PUC,US,0.09,0,False
t_user_001_00969,user_001,2025-08-15T10:46:55.698974Z,5.55,USD,InsuranceCo,others,Maryport,US,online,0,0,4,dev_PUC,US,0.03,0,False
t_user_001_00970,user_001,2025-08-25T01:15:55.698974Z,27.09,USD,PastaHouse,dining,South Larry,US,online,0,0,4,dev_PUC,US,0.06,0,False
t_user_001_00971,user_001,2025-09-18T03:19:55.698974Z,0.18,USD,VeggieStop,groceries,Port William,US,online,0,0,4,dev_PUC,US,0.07,0,False
t_user_001_00972,user_001,2025-09-29T21:38:55.698974Z,3.25,USD,FreshMart,groceries,Lake Erin,US,POS,0,0,2,dev_PUC,US,0.09,0,False
t_user_001_00973,user_001,2025-08-30T06:58:55.698974Z,11.57,USD,UtilitiesCo,others,Gregoryfort,US,POS,0,0,5,dev_PUC,US,0.07,0,False
t_user_001_00974,user_001,2025-10-18T01:08:55.698974Z,15.64,USD,SubscriptionSvc,others,Harrellshire,US,atm,0,0,6,dev_PUC,US,0.05,0,False
t_user_001_00975,user_001,2025-09-20T12:46:55.698974Z,28.91,USD,VeggieStop,groceries,New Monicatown,US,online,0,0,4,dev_PUC,US,0.04,0,False
t_user_001_00976,user_001,2025-08-27T15:39:55.698974Z,72.91,USD,FreshMart,groceries,Lake Brianmouth,US,POS,0,0,2,dev_PUC,US,0.08,0,False
t_user_001_00977,user_001,2025-08-22T15:40:55.698974Z,41.65,USD,UtilitiesCo,others,Zhangmouth,US,POS,0,0,1,dev_PUC,US,0.02,0,False
t_user_001_00978,user_001,2025-10-03T03:58:55.698974Z,9.1,USD,SubscriptionSvc,others,Port Christopher,US,POS,0,0,4,dev_PUC,US,0.08,0,False
t_user_001_00979,user_001,2025-11-04T12:10:55.698974Z,4.79,USD,CornerCafe,groceries,Michaelstad,US,atm,0,0,6,dev_PUC,US,0.07,0,False
t_user_001_00980,user_001,2025-09-23T19:51:55.698974Z,6.02,USD,VeggieStop,groceries,Lawrenceborough,US,atm,0,0,4,dev_PUC,US,0.05,0,False
t_user_001_00981,user_001,2025-09-22T16:41:55.698974Z,15.56,USD,ATM Network,atm,West Patricia,US,atm,0,0,1,dev_PUC,US,0.01,0,False
t_user_001_00982,user_001,2025-10-29T06:06:55.698974Z,0.0,USD,ATM Network,atm,Fitzgeraldville,US,POS,0,0,1,dev_PUC,US,0.07,0,False
